,Label,Text,UID
4315,2,रत िफ़ world is against the Salman Khan then I am against the world वे लव यू भाईजान ,11697
4316,0,सेल नेल्लो को free ka net मिला हुआ अपने ाको बहुत बड़ा क्रिटिक समझने लगते ह उन्हें ये नहीं पता जो insan  ,13200
4317,2,I am really surprised the सांग तीसरी मंज़िल बी डिवीने इस what I came up with 4 years ago for one of my rapper boy  ,20155
4318,1,हे everyone follow her Interactive Newbie Bomb tweets Good humor Bhot अछि है Plis follow,12405
4319,0,ॐ 70 साल हो गया अभी तक नहीं बदला करोड़ों हिन्दू हत्या हो चुकी माँ बहनों का रेप kiya  ,29350
4320,1,मांचल बोहत जज़बाती लूग हो अगला match Pakistani team जीत गई to ap loogon न्य केहना की we proud of you we लव you etc etc ...face with tears of joy,27021
4321,1,RT सिमरत Volunteers dera सचा souda provide free tutions to the poor children by following teaching of guru जी ..,27306
4322,1,RT GooD म रनिंग Pita जी ~folded hands धन धन सतगुरु तेरा ही आसरा ब्लेस्स में to keep u इन my mind everytime Ble ,11997
4323,2,रत Join us in wishing Beautiful अ वेरी हैप्पी Birthday and a successful year अहेड !! ,14658
4324,0,तुम्हारी पार्टी के तो नेताओ की रोज मार पीट होती पहले उनको तो संभालो तुम एक गद्दार हो जो समाज को बाटने का काम करते हो  ,25012
4325,2,RT rao Love यू शाहरुख सर,7964
4326,2,सिरजी नॉट taking advise from people who have consistently been wrong is a good start,20621
4327,0,RT 88 यह पेड टट्टू ही ऐसी बातें कर सकते हैं . They think that eve ,10410
4328,2,मन्ना पड़ेगा .... आप logoko 6am . Se continue live repoting krte रहे ..... सुबह से शाम शाम तक  ,11522
4329,0,Tu तो गया Kunal the गांडु कामरा तूने गलत पंगा ले लिया अभी अब तेरी स्वामी बंद बनाएंग,23754
4330,2,हे मात ... हाउ are we celebrating our birthday ?? हैप्पी new month and happy बर्थडे in Advance ,41463
4331,0,Officially Joined BJP और अभी भी लोगो को उल्लू ही बनाती रहेगी पत्रकार बनकर ???,21920
4332,2,नमश्का मोदी जी . आप देश का भविस्य है . यहाँ की पूरी आबादी के लिए भगवन का रूप लेकर आये ह  ,34842
4333,2,hearthrobes My हनी बुननयीय Twitter प ाना अकम क्यू कर दिए है ? I मिस यू सोऊ मच I hope you are happy wherever you अरे लव यू,38550
4334,0,RT इसके बस की है भी नहीं गलती se famous हो गया क्या देख के लोग सरपे चढ़ा देते हैं,13881
