,index,Label,Text
583,1167,0,RT @AurTezHassan: Making images is dangerous and haraam but the cunt himself is dancing in front of a camera. https://t.co/peDGZUtngF
584,1169,0,RT @sk_mughal: These need to be declared haraam because it has become gambling now. This buble will burst and people will lose all their mo\xe2\x80\xa6
585,1171,2,RT @AssStar_0_: @GZoltn @rubicon765 @burdubai11 @nymphosecret @VirtuAss @RavasMunda @Vasjera @mehmets58638052 @RozaElMoza2 @goodness_girl17\xe2\x80\xa6
586,1173,1,"RT @pliersnwires: @ShefVaidya @sanjaytiku @fadnavis_amruta These Evangelists abuse Hindu Gods in open, desecrate Hindu idols, molest kids i\xe2\x80\xa6"
587,1175,0,@ashutosh83B When kejri talked against Surgical strike Pakistan took a dig at India... Haraam zaade
588,1177,0,@OfficeOfRG Bina Congress President elect huye hi aap ne BJP ki neend haraam kar di aur ab toh aap undisputed offic\xe2\x80\xa6 https://t.co/O1E9F3J4zB
589,1179,0,So now are openly advocating for openly haraam relationships and referring to them as 'goals'? What happened to 'ja\xe2\x80\xa6 https://t.co/Z4OnrQdxYb
590,1181,0,RT @advocate_co: @OfficeOfRG Bina Congress President elect huye hi aap ne BJP ki neend haraam kar di aur ab toh aap undisputed official sei\xe2\x80\xa6
591,1183,0,@dr_tweeter1080 @Saniakhanhyat Sab haraam khor hain
592,1185,0,Never seen a besharam haraam khor more than this man \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd https://t.co/Vym5smewnc
593,1187,0,Harami ki aulad aa gaya na aukaat pe. Haraam ka jana Congressi! https://t.co/cLVBKuXlC7
594,1189,0,@Irealmansi @ajazlone @PujaNDTV @GargiRawat It's Haraam to use condoms
595,1191,2,RT @HumsafarTrust: Criminalization of begging.. a ritual means of income for Hijra communities.. only limits options for already marginaliz\xe2\x80\xa6
596,1193,0,4crore ka suit hawa m ghoomne wala\njhooth ka samunder\nnawaz ki tatti chatne wala\nhijra haramkhor\ndesh drohi\nlull ba\xe2\x80\xa6 https://t.co/dQUPGd2YHA
597,1195,0,The Hijra at work. US Taxpayers pay for our own demise. Wake up. https://t.co/eyL088V8OJ
598,1197,0,@ikillukillwekil @Kalpeshco1 @sardanarohit Modi jaise hijra ko follow Karte ho
599,1199,0,@AnushkaSharma @Asifsiraj7 Akher hijra se shadi kr lee\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
600,1201,0,natural sex video images noods hijra pictur https://t.co/gAXdT00GFO
601,1203,0,naked girls innocent video of local hijra fucking with man https://t.co/SsnrKmMPg9
602,1205,0,"RT @andrewbostom: Germany: Pakistani hijra invader ""migrant"" arrested for trying to blow up a church in Mannheim https://t.co/uITinbDZHH"
603,1207,0,"Hijra hain, Jaane do. https://t.co/oP9FBtDrLU"
604,1209,0,@nd_nazre @Kalpeshco1 @sardanarohit Mohammad bhi tha kya hijra
605,1211,0,Wake up and smell the Hijra: https://t.co/vdEMYKinfX
606,1213,0,amazing anal videos hijra fucking girl https://t.co/TUcc9Bo65b
607,1215,0,pakistani hijra DJ Danch And Stage shoo Pakistani dance https://t.co/CVvgTvdvx9 via @YouTube
608,1217,2,"RT @AmyMek: Muslim Refugees are seeking refuge in Christian Countries. Ask yourself, WHY aren't they seeking refuge in MUSLIM Countries\n\nTh\xe2\x80\xa6"
609,1219,0,@V_of_Europe @TaraMcCarthy444 Hijra
610,1221,0,@DrMerajj Aise Jaanvar Exist hi nahi hone chaaheye
611,1223,0,*me whn retrns hm aftr long days*\n\nMom: Mera Raja beta ghar aa gya\n\n*Nxt Day*\n\nMom: Uth ja 11 baj gye hai Aalsi jaanvar Room nhi hai ye teri
612,1225,0,@_trunils Gandhi jaanvar.
613,1227,2,Galat insaan se toh sahi jaanvar hi accha hai! #CatPerson
614,1229,2,@I_shivanshi @awasthis @laluprasadrjd @RJDforIndia @News18India @CNNnews18 @News18Chaupal Us Neta KI fan Hai AAP JI\xe2\x80\xa6 https://t.co/iES2TEUNJf
615,1231,2,@mallucomrade @pankhuripathak @chief_tribal @comabijith @Subytweets @HaridasSuvarna @vellurtweets @e_salam\xe2\x80\xa6 https://t.co/IcXh6M3GMb
616,1233,2,@Pranay_Hrx @itsrkkc @i_heramb @Naikhere @Ankitaker @AnkanNaik1 @raviranjanhr @iamchiragshah99 marvel s jaanvar\xf0\x9f\x98\x82
617,1235,2,10 mein se 9 jaanvar *Hahaha* type karte hue haste nhi hain\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbb
618,1237,2,@VSrivasatav @RubikaLiyaquat @asadowaisi @ZeeBusiness jaanvar ko mata pita kahna tumhare dharm me hai ye duniya jaanti hai
619,1239,2,"What is brkup...? . . . . . . It is that time when a Jaan becomes ""jaanvar"" and a ""cuttiee"" becomes ""kutti""....!!"
620,1241,2,@OfficeOfRG Are bhai smriti ji bura maan jaengi ..Aap modi ji ko jaanvar kese kah sakte he
621,1243,2,To all the Shitpians &amp
622,1245,0,RT @Chandra67418466: @amritabhinder @phantomwalks3 Aysay Gandhee jaanvar ko shoot karna chahiye. JAIHIND.
623,1247,2,@laluprasadrjd Jab Insaan jaanvaro ka chaara kha skta hai...to jaanvar insaano k bed pe nahi reh sakte?? \xf0\x9f\x98\x82\xf0\x9f\x98\x82
624,1249,2,"@Apoorva010 Human , jaanvar ko iski baarime kuch nehi patha \xf0\x9f\x98\x86\xf0\x9f\x98\x86"
625,1251,0,@amritabhinder @phantomwalks3 Aysay Gandhee jaanvar ko shoot karna chahiye. JAIHIND.
626,1253,0,@totabola1 @IndiaToday Jaanvar laal became PM after his daughter eloped with a Katuva ...This is difference
627,1255,0,@PANKAJPARASHAR_ wah kya baat h ye h India k insaan jo jaanvar se b bekaar h
628,1257,0,@VSrivasatav @RubikaLiyaquat @asadowaisi @ZeeBusiness aor rohit sardana kal bhi jaanvar tha aaj bhi jaanvar hai
629,1259,2,Wo tweet bhi delete kar k bhaag gaya.... Haha... Kasam se be daya aati hain tum logo k maansik divaliyepan per.....\xe2\x80\xa6 https://t.co/CiyttknEMH
630,1261,2,RT @pOrn_VideosGifs: https://t.co/NdGiac6afD
631,1263,2,RT @mallikarjun456: @RAHUL9262514 @manakgupta @OfficeOfRG @Shehla_Rashid @jigneshmevani80 Tum Babasaheb Ambedkar hogaya kya? \nSharm nahi at\xe2\x80\xa6
632,1265,0,@somveerbhardwaj @rk_srewal @sardanarohit @aajtak Khujliwal kutta se better hai ...
633,1267,0,RT @Clown_Guy777: She's so hot for that cock in her ass she can't contain it! https://t.co/zFaajNgno4
634,1269,0,@priya_hhh aaj tere ko mera lund se kutta ka tara pelunga aur bhi jor jor se  jitna chahe chilla le meri jaan
635,1271,0,RT @Simranjeet_k971: @sanjivbhatt Have you ever checked your DNA you ass hole comparing RSS with ISIS.. Kutta sala BC MC what RSS did to yo\xe2\x80\xa6
636,1273,0,@priya_hhh aap tere ko mera bahon main lekar khade ho kar chudai karta hu dekh aise tere ko kutta jaise aj chodun ga meri jaan
637,1275,2,@AashishKhetan Wo tweet bhi delete kar k bhaag gaya.... Haha... Kasam se be daya aati hain tum logo k maansik dival\xe2\x80\xa6 https://t.co/s6RAWffK8n
638,1277,2,@taslimanasreen Go to hell @taslimanasreen \nU r a puppet\nU r a #Paltu_kutta\xe2\x80\xa6
639,1279,0,@imAkShahi @diwan_kirti @ShatruganSinha BJP ne iske kah ke lele ....ma party se nikkala...na bhaw Diya ...kutta bana Diya
640,1281,0,RT @farhamuni: @TheKaranPatel @BeingSalmanKhan I think iska koi maa behen nehi hay.gatar me peyda huya hay.gatar ka aulad.iska parvarish bo\xe2\x80\xa6
641,1283,2,RT @supernovaf_1000: @Carmen73390220 @fedoraletelier @RobertoFinat @Budoia2005 @Regia_Pam @rrojascarreno @ericahenriquezo @Super_Agente99 @\xe2\x80\xa6
642,1285,0,"RT @ineerajdubey: According to miss Right\n\n""Chalu bahut ganda word hai""\n\nand kamina, kutta???\nWo to mai mjak me bol rhi thi\n\nFakina Khan"
643,1287,0,@dubeyback Ye sala pagla kutta hai yisko maa relation me lagti hamlog ko use kya rista sala kuta bila
644,1289,0,@farooqa60522148 @Amirmumtaz17 @AyeshaGuIaIai Pagal Awara kutta
645,1291,2,"RT @786_maliks: Because he himself is strong contender to be declared as murderer of BB. Other contender includes, @P_Musharraf kutta, Qati\xe2\x80\xa6"
646,1293,0,@SirRavishKumar Congressi kutta
647,1295,2,@PurnimaHK_SG favourite animal? Except kutta \xf0\x9f\x9a\xb6 #AskPuri
648,1297,0,@ashutosh83B Pure vegetarian hi modi g tere jesa kutta nehi hain
649,1299,0,"RT @sarangs722: Hina : ""Kamina, kutta, saala""\n\nAnd this lady was targeting Vikas yesterday just bcoz he called her ""chalu"" \xf0\x9f\x91\x8f\n\n#BB11 #BiggBo\xe2\x80\xa6"
650,1301,2,@chintan20 @OfficeOfRG Just see how they have mention Congress Canidate as Social political leader...Agar BJP ke le\xe2\x80\xa6 https://t.co/MUKnWEf6uv
651,1303,0,"RT @abdulla_rajput: Attention k lye Allah k bnay huyy insano pahly Bandar, kutta bolty ho or jab attention mil jatii tw Public mai Randi Ro\xe2\x80\xa6"
652,1305,0,RT @DikshaMalhotraa: @TheKaranPatel @BeingSalmanKhan CHAL BA KUTTA PATEL \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
653,1307,0,@bhagwa_sherni @Mk56Kaur Khujali wala kutta
654,1309,0,@ColorsTV @BiggBoss Luv Ka credit b Kutta Vikas Le jaayegaaa . SHITT Gay.
655,1311,0,"RT @fan_bb11: #HinaKhan called #LuvTyagi ""Kaamina Sala KUTTA"" she got offended when #Vikas called her CHALU.. wow #MissGrace \n\nI am feeling\xe2\x80\xa6"
656,1313,0,@TheKaranPatel Mujhe lag hi raha tha kutta bhoka kesay nhi ye lo kutta firsay pagal hogaya
657,1315,0,Thank You for calling me Genius....\nNahi samjhege hai wo hame...\nTo kya Jaata hai???\nAb Tu Chutiya hai\nNiche Khade\xe2\x80\xa6 https://t.co/foD8mB43r5
658,1317,0,RT @panwa15_lucky: @bhagwa_sherni @Mk56Kaur Khujali wala kutta
659,1319,0,@BachhaGormint BC..kutta
660,1321,2,@divya_16_ Just see how they have mention Congress Canidate as Social political leader...Agar BJP ke leader ka kutt\xe2\x80\xa6 https://t.co/MO0sQMzykq
661,1323,2,"RT @IAdnanYou: Banda kutta paal lay, per billi na palay \xf0\x9f\x98\x92"
662,1325,0,@smriti__irani Saala kutta he
663,1327,2,RT @ShaliniShah20: Luv to hina : kya karegi\nHina : kya karegi??? Kuch zyada nahi ho raha tumhara\nBahar milo tum mujhe\n\nHina has problem wit\xe2\x80\xa6
664,1329,0,"@ColorsTV @BiggBoss @lostboy54 @iPriyankSharma OMG itna Gussa a ra hh is pgl , Kutta , harami @vikasgupta pr kabhi\xe2\x80\xa6 https://t.co/tYWJYxayDu"
665,1331,0,RT @MaazIkram2: @BachhaGormint BC..kutta
666,1333,2,@iamWAbbas_ *Jab larki kai samne kutta peeche par jaye \xf0\x9f\x98\x82
667,1335,0,Hina (night before last): Don't use the word CHALU. CHALU is a very bad word.\n\nHina (last night): KUTTA... KAMINA..\xe2\x80\xa6 https://t.co/nORZQIIuAB
668,1337,2,@aanchalgupta973 @queenRoseslay @AnoopSharma159 @TheKaranPatel Hina keliye chaalu bohut ganda word hai.Aur vo khud\xe2\x80\xa6 https://t.co/brN90CHDsf
669,1339,0,@ravina77777 aap ka kutta hajir hai mam
670,1341,2,@Landsbroderen @KnutNF @supercamilla @lyktestolpe @_maaarlene @SThobro @Grest_ @sortulv @Mare_Argent @altsomerfint\xe2\x80\xa6 https://t.co/wVs4drZgxX
671,1343,0,RT @priya_hhh: @Saleemk88256399 Randi apne adat kabhi nahi badalti dear mmmmmm kutiya ki tarah apka pura Lund chat rahi ho
672,1345,0,"RT @pkpawan7: Meri chinaal,kutiya isko roz chhodne ka maza hi alag hai. https://t.co/G8NjdzqXcP"
673,1347,1,RT @28abashir: uffffffff hudashi hindu kutiya ko naye naye tarike se chodho to or maza deti hai @priya_hhh https://t.co/HCCGAhlQ8B
674,1349,0,@Rozia123 @priya_hhh M gonna tear that pussy badly kutiya... ghhhaaabbbb ghhhhaaaabbbb https://t.co/0ZXGsZ6rBY
675,1351,0,@Rehan4462 Randi ko to bas ek hi kaam ata hai hehehe bas apse new new style se chud sakti hai yeh randi mmm kutiya ban kar chodogi apse
676,1353,0,@ElahiHiba Jihadi aurat.. Khud kutiya Jaisi ho to isme virat ka kya dosh hai ...
677,1355,1,RT @laxman0420: @Raziya2345 @sobiaanjum1995 @AfreenRana5 @j_796 @Safiyak72022753 @sahainkosar1 mulle kutiya ki chodayi https://t.co/FWXB15p\xe2\x80\xa6
678,1357,1,RT @Kutta_Kamena: Kutiya @ill_priya apnay Muslim Malik k khilaon me apni choot geeli kr rahi or chuchian rubber ki Tarah naram or sakht \xf0\x9f\x98\x88\xf0\x9f\x8c\xb6\xef\xb8\x8f\xe2\x80\xa6
679,1359,0,Koi bhi randi ka janma maderchod bengali kutiya randiya aur kutta nae bhokega..inhe kya lena dena chokre se..sab jh\xe2\x80\xa6 https://t.co/5frhAULOhZ
680,1361,1,@chori_katil Pehle Teri gaand maroonga baad me breakfast banavoonga mulli kutiya https://t.co/l4mSPCp9Wz
681,1363,0,@milf_women Ek dum mst gaand h sali kutiya ki ..kutta bna kr iski gaand maruga
682,1365,0,@ElahiHiba Baji teri bohat kutiya wali ho gai hai\xf0\x9f\x98\x89
683,1367,0,@pritamm51 Mao bhi kutiya ban kar chudogi apke Lund se mmm
684,1369,2,RT @Prince77567092: @ill_priya @26GdhC8s9cEmTsZ @Raja49647472 @SkullFanatic @bluebir21819476 @hotsona2 @Pornhub236Porn @Same03549221 @sawan\xe2\x80\xa6
685,1371,0,@souberr9 yes rand tere jism ka iki ik ang mera hai lund khor chudashi kutiya
686,1373,0,@ravina77777 Kaisa sikar kya tum bhi kutiya ke jaise apni chut me kisi ka lund fasana chahti ho kya
687,1375,1,@Rozia123 @priya_hhh Tujhe kutiya bnakr h chodneme maja ata hai saali mulli \xf0\x9f\x98\x88\xf0\x9f\x98\x88 Jor jorse chutado me jhatke de rha h\xe2\x80\xa6 https://t.co/9sWHra4t19
688,1377,0,@IndianIgers @EscortAman1 @Lovisha8 MERI paltu Kutiya Ha \xf0\x9f\x98\x82\nJo BAS likhna Janti Ha chudna NAHI \xf0\x9f\x98\x82
689,1379,0,"RT @Kutta_Kamena: Kutiya Gashti raand @ill_priya, Teri chuchian masal masal kr Tera jism baychain kr dun ga or Teri chuchian rubbery ki Tar\xe2\x80\xa6"
690,1381,0,@aanvindersingh @HerdHUSH Sali kutiya
691,1383,0,@Shehla_Rashid @theskindoctor13 @hikeapp Beef jitna paisa mil jayega kutiya
692,1385,2,RT @vleKoLhWzDdI7ML: @Swati17420986 @Insane_lover_ @Jyotisingh696 @26GdhC8s9cEmTsZ @Lovingrahulxxx @BSajeetha123 @Prince77567092 @salilook\xe2\x80\xa6
693,1387,0,@AbbasiiiAliii Aur sath May  yeh b bta do k fatima Jinnah kutiya thi ya jis nay yeh bt ki thi wo kutta tha?
694,1389,0,@JagratiShukla29 @MIB_India Sali kutiya. Hypocrite. Jus fr publicity kuch b karegi sssaallli!!!
695,1391,0,Shaadi ke baad jiska katna hai uska to kat jaata Chutiya hai\n\nKisi ko mil jati SatiSavitri hai kisi ko mil jaati Kutiya hai
696,1393,0,@HighBPNews @delhichatter Begani shadi me kutiya diwani. Rhyme bhi kar rhaa hai.
697,1395,0,RT @madhurima011: @GaandSonia @AapkiAnu @ravina77777 Wo kutiya hum dono pe dore dalti  hai \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b
698,1397,0,@INCIndia Mani shankar ayyer tu nich teta pariwar nich kutiya ke pille
699,1399,0,@Heenakhan4ever kutiya  ban  jao man  chodta hon
700,1401,0,@PreetikaRules Sali kutiya  khud kuchh bhi bolti he
701,1403,0,@Ranvijay_9984 @Rozia123 Hehehe sahi hai dear. Par mai woh kutiya ho Jo Lund ko chus chus kar Sab Lund ko pagal kar deti ho
702,1405,0,@Naushadddd1 Meri mom SARITA I'll Kal raat bahut chudi dono nelkar kutiya bana Diya maaa ko
703,1407,0,@Ranvijay_9984 @Rozia123 Mmmmm apka Lund mai kutiya ki tarah chus rahi ho mmmm
704,1409,0,@GaandSonia @AapkiAnu @ravina77777 Sali tu kutiya pal ke rkhi hui hai.. Gand sunghte hue idhar aa jati hai to mai k\xe2\x80\xa6 https://t.co/fGYTmOoZ3V
705,1411,0,@priya_hhh @Snehaarora_90 Kutiya
706,1413,0,RT @madhurima011: @GaandSonia @Rupalisharma_p @ravina77777 Iski gand me bhi ungli dal ke dekh kutiya ki gand full gili milegi tujhe
707,1415,0,@Vrushjadhav8090 @gautamrockzzzzz @TheKaranPatel Tu kutiya
708,1417,0,@gautamrockzzzzz @ColorsTV @tentej Hina kutiya ko bhagao https://t.co/WuZuOGhzeN
709,1419,0,@ashish_tiwtter @kapil_kausik Bahut afsos ha onke liye bhi debate karye jise kutiya kr jla diya gya
710,1421,0,"RT @anilkjohri: @AjayKushwaha_ @monakaran Sali ye kutiya kaun thi jo en bachi ko lekar ayi,, esko ragdo"
711,1423,0,@Rehan4462 Apke Lund ki malai mai kha jayogi aur for kutiya ki tarah apka Lund chatogi
712,1425,0,@ElahiHiba And once a bandariya H. now has become a kutiya...
713,1427,0,@priya_hhh @ill_priya Aja teri gand m land maro sali kutiya bana kr choduga aj
714,1429,0,@rishabhstpeters Maderjat sali mere lund ka pani piyegi n moot bhi piyegi nahayegi bhi sali ko apni paltu kutiya ba\xe2\x80\xa6 https://t.co/BPvRMXyybn
715,1431,0,@ali_zulfiqar198 mughe bhi aisi kutiya banna hai
716,1433,0,@AkanshaHinalove @adagale_dipali @preetysweetanu @BiggBoss @eyehinakhan @tentej Is #chalu hina kutiya ko har jagah\xe2\x80\xa6 https://t.co/II9nJk7kRP
717,1435,0,"@sarita_beta Mmmm app kyo kar rahe ho, mere hote hoye mmmmm mai apka lund hand meh leti ho aur kutiya tarah chatna start karti ho"
718,1437,0,@ARYAN_998 @ElahiHiba @AaltuJalaltu Hey pussyitani kutiya \xf0\x9f\x98\x82\xf0\x9f\x98\x82
719,1439,0,RT @priya_hhh: @pritamm51 Mao bhi kutiya ban kar chudogi apke Lund se mmm
720,1441,1,RT @khursidalammal1: Kaun sanskari kutiya mera Muslim Lund legi apni chut me https://t.co/1xoGiqXLEY
721,1443,0,RT @Kutta_Kamena: @ill_priya Aja kutiya Teri chuchian daba daba k dudu nichod dun tera. https://t.co/D9PRv4glcJ
722,1445,0,@is_enticing kutiya kahi ki...simple foto laga
723,1447,0,@GaandSonia @AapkiAnu @ravina77777 Wo kutiya hum dono pe dore dalti  hai \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b
724,1449,0,@Nitudoll Mast chut hai teri kutiya
725,1451,0,RT @Rizsrayon4u_: Modi sala binbulaye PAKISTANI jakar biriyani khaya aur avi chunaw main PAKISTAN ko kosh raha hai. Ye sala nich kutiya hai\xe2\x80\xa6
726,1453,0,Meri #hslut randi ki asli aukat sali aise hi kutiya ban kar padi rahte hi hamare pairo n hanari sewa karti hi apne\xe2\x80\xa6 https://t.co/Cl6HDfsfJf
727,1455,0,@GaandSonia @ravina77777 Kutiya bna de tu mujhe randi fir na khna bewafa hun mai\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b
728,1457,0,RT @priya_hhh: @26GdhC8s9cEmTsZ Ahhhhhh jor jor se pelo kutiya ko mmmmmmmmmm
729,1459,0,@GaandSonia @Rupalisharma_p @ravina77777 Iski gand me bhi ungli dal ke dekh kutiya ki gand full gili milegi tujhe
730,1461,1,@jyotyshekhawat1 jyoti shekhawat kis kutiya ka naam sala ek post bhi iska hindustani sabhyata se juda nahi hai atankwadi kutiya
731,1463,0,Urdu mein bhi same hi meaning hai jo Hindi mein hai \xf0\x9f\x98\x8a\nBut it's Hina's logic \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nShe can say Kutta kameena Saala bu\xe2\x80\xa6 https://t.co/Y4tyKHMd7c
732,1465,2,@oitoii @bollywood_life @pinkvilla @BOCLive @tellychakkar @indiaforums Mjhe lgta tha bb shyd galat kr rhe h iske sa\xe2\x80\xa6 https://t.co/sS67Vhbec6
733,1467,2,@niissh aap din ke kitne mushroom khati hain? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nsaala roz ka 5 mushroom khana padta hai gora hone ke liye \xf0\x9f\x98\xa5
734,1469,2,"RT @george1edward: @KapilSibalteam @abb62 @AnthonySald @KapilSibal @Ravidevt @_ManmohanSingh How smarter Manmohan Singh\xe2\x80\x99s was ,Is n will be\xe2\x80\xa6"
735,1471,0,Is it?? Saala Party kidhar hai?? Inside news is Congis are still celebrating Pappu's coronation. Lets crash their p\xe2\x80\xa6 https://t.co/aYmkgNJJqm
736,1473,0,Saala samaj nahi aa raha! \n\nNewsfeed hai ya\n\nVirat Anushka ki wedding Album!
737,1475,0,@laluprasadrjd Kitna bhi joota maro saale ko..... Bahut soovar type ka insaan hai..... Mar ja saala @laluprasadrjd
738,1477,0,"@RatanSharda55 @ushamohan1 Aiyar is a traitor, saala gaddhar, sooli pe lagalo sale ko\xf0\x9f\x98\x82"
739,1479,0,RT @beingsau007: Koi saala dil de karib aunn dena nahi \n10 DAYS TO TZH
740,1481,0,Saala timeline hai ya Virat Anushka ki shaadi ki album !!
741,1483,0,@smriti__irani @INCIndia Aur is gaadar party ko saala ithane pade likhe\nLog support karate hai jaise ki siddu aur buddu(manmohan singh)
742,1485,0,@niissh \xf0\x9f\x98\x82\xf0\x9f\x98\x82 I Love mushrooms. par ye saala 80000 wala aukat ke bahar hai \xf0\x9f\x98\xa5\xf0\x9f\x98\xa5
743,1487,2,RT @Enewsgh: Stonebwoy\xe2\x80\x99s \xe2\x80\x9cEOM\xe2\x80\x9d album OUT NOW \xe2\x80\x93 LISTEN HERE! https://t.co/JqMppfvHwk https://t.co/bXkcBETSPB
744,1489,2,RT @retheeshraj10: Modi :  Father of the nation \nSadhvi Pragya : Mother of the nation \nSmriti Irani :  Daughter of the nation \nSambit Patra\xe2\x80\xa6
745,1491,2,RT @VivekKotak1: Yeh saala Chunky Pandey ka statue kaun banaya? #Maradona #MaradonaInKolkata https://t.co/fNjyJD0q9u
746,1493,2,#virushkaKiShadi #ViratWedsAnushka  #VirushkaWEDDING #VirushkaKiShaadi #virushkaKiShadi #VirushkaWEDDING video is\xe2\x80\xa6 https://t.co/ctsCZJTk8h
747,1495,0,@evelyn_sharma @ayushmannk @TSeries @rohansippy Nautanki saala
748,1497,0,Vote ke liye saala kuchh bhi karega!! https://t.co/xmeJCQC5NX
749,1499,0,Pappu cant dance saala. https://t.co/yrxSD5OsMG
750,1501,2,"KHOSKI:\nKhoski Wejho Damper Ae Motercycle Me Takar,Kolae Wasi Motercycle Sawar Nojawan 38 Saala M.Ibrahim Kachhi Faut"
751,1503,2,Kaha tah kuch log Kabi Apko samaj nahee sakaty #SKMH #NAMALUNI #CORRUPTION ke khalaf 20 saala Struggle. MUFADPERAST\xe2\x80\xa6 https://t.co/Gq9vRHpEDS
752,1505,2,"@KapilSibalteam @abb62 @AnthonySald @KapilSibal @Ravidevt @_ManmohanSingh How smarter Manmohan Singh\xe2\x80\x99s was ,Is n wi\xe2\x80\xa6 https://t.co/g8x02Jb4NZ"
753,1507,2,Yeh saala Chunky Pandey ka statue kaun banaya? #Maradona #MaradonaInKolkata https://t.co/fNjyJD0q9u
754,1509,0,@TheSherni foto mein pramod tiwari hai..ye saala suar hai..ek number ka gunda hai up east mein..
755,1511,0,RT @KingZainabb: Saala timeline hai ya Virat Anushka ki shaadi ki album !!
756,1513,0,Dil apna\nFeeling apni\nSaala torr koi or jata hy\xf0\x9f\x92\x94
757,1515,2,"I liked a @YouTube video https://t.co/wkjJAN90q1 ""Sadi Gali Full Song"" Nautanki Saala \xe2\x98\x85 Ayushmann Khurrana, Pooja Salvi"
758,1517,0,@moronhumor naraaz nahi TIGHT hai saala
